"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"229","If we ever meet again, i hope we won't smile the way they did, the way they end things. #LaLaLand",FALSE,1,NA,2017-02-06 08:41:33,FALSE,NA,"828524018055548928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","manangKiim",0,FALSE,FALSE,NA,NA
"230","Fall in love, chase dreams, fall apart, meet again, go on with their separate lives. Happily. #LaLaLand",FALSE,0,NA,2017-02-06 08:41:31,FALSE,NA,"828524009058807810",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","manangKiim",0,FALSE,FALSE,NA,NA
"231","""city of stars
are you shining just for me?"" #lalaland https://t.co/ETtbkwsr85",FALSE,0,NA,2017-02-06 08:39:01,FALSE,NA,"828523381192548352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GiadaBenetollo",0,FALSE,FALSE,NA,NA
"232","RT @LaLaLand: Watch #LALALAND director Damien Chazelle work with cameraman Ari Robbins to execute a precision whip pan in this behind-the-s‚Ä¶",FALSE,0,NA,2017-02-06 08:38:58,FALSE,NA,"828523365094682624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guessswhatttt",1351,TRUE,FALSE,NA,NA
"233","RT @LaLaLand: Watch #LALALAND director Damien Chazelle work with cameraman Ari Robbins to execute a precision whip pan in this behind-the-s‚Ä¶",FALSE,0,NA,2017-02-06 08:38:30,FALSE,NA,"828523249176891394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","valyrio",1351,TRUE,FALSE,NA,NA
"234","RT @LaLaLand: Congratulations to #LALALAND director Damien Chazelle on his Directors Guild of America Award! Ì†ºÌæâ https://t.co/fZWtBCf7aY",FALSE,0,NA,2017-02-06 08:34:18,FALSE,NA,"828522192358961152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poiplanet",551,TRUE,FALSE,NA,NA
"235","RT @LaLaLand: RETWEET for the chance to win a signed #LALALAND poster! Ì†ºÌº† Get tickets: https://t.co/uSgmIw12dA  (U.S. Only, Ends 1/30/17 @ 1‚Ä¶",FALSE,0,NA,2017-02-06 08:28:55,FALSE,NA,"828520836202164224",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","LegendRearingma",3576,TRUE,FALSE,NA,NA
"236","Up too late. Why? #LaLaLand Ì†ΩÌ≤´ /// Ryan Gosling sings, dances, reads in margins of Gene Kelly's annotated scripts https://t.co/JnDtXGN6yC",FALSE,0,NA,2017-02-06 08:26:37,FALSE,NA,"828520257006424064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bethanyrydmark",0,FALSE,FALSE,NA,NA
"237","RT @LaLaLand: Watch #LALALAND director Damien Chazelle work with cameraman Ari Robbins to execute a precision whip pan in this behind-the-s‚Ä¶",FALSE,0,NA,2017-02-06 08:25:44,FALSE,NA,"828520035559813121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maria_Costello9",1351,TRUE,FALSE,NA,NA
"238","RT @_verdoux: This is how a big dance number SHOULD be done (when the actors can dance) #LaLaLand https://t.co/co0dGRRpEX",FALSE,0,NA,2017-02-06 08:23:45,FALSE,NA,"828519538052440064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SuzyHazelwood",1,TRUE,FALSE,NA,NA
"239","A dormir Ì†ΩÌ≤ïÌ†ΩÌ≤ïÌ†ΩÌ≤ï
#NowPlaying #CityOfStars - From ""#LaLaLand"" Soundtrack de #RyanGosling ‚ô´ https://t.co/zALNbjuNy9",FALSE,0,NA,2017-02-06 08:23:21,FALSE,NA,"828519437296889856",NA,"<a href=""http://spotify.com"" rel=""nofollow"">Spotify</a>","erikoUsaGo",0,FALSE,FALSE,NA,NA
"240","RT @THR: #LaLaLand hits theaters today: A look back at Emma Stone's best roles on film ‚ú® https://t.co/8qSWVcFRxH",FALSE,0,NA,2017-02-06 08:22:58,FALSE,NA,"828519342014754817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","urbabejenna",231,TRUE,FALSE,NA,NA
"241","RT @morganoey: Still can't get over this! #LaLaLand https://t.co/SZX86hC8JN",FALSE,0,NA,2017-02-06 08:22:34,FALSE,NA,"828519239350841345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","yolandnvt",52,TRUE,FALSE,NA,NA
"242","RETWEET for the chance to win a signed #LALALAND poster! Ì†ºÌº† Get tickets: https://t.co/ZtwXWUBfwq (U.S... by #avalonia24 via @c0nvey",FALSE,0,NA,2017-02-06 08:20:28,FALSE,NA,"828518709106982916",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","Krishna_Nimrad",0,FALSE,FALSE,NA,NA
"243","RT @vulture: #LaLaLand is clueless about what‚Äôs actually happening in jazz https://t.co/DPQaGw2qXV",FALSE,0,NA,2017-02-06 08:19:57,FALSE,NA,"828518581151358977",NA,"<a href=""https://github.com/TwidereProject/Twidere-Android/"" rel=""nofollow"">Twidere for Android #5</a>","_Kafuka",17,TRUE,FALSE,NA,NA
"244","Wellll La La Land is not as good as the hype Ì†æÌ¥î #lalaland #overrated",FALSE,0,NA,2017-02-06 08:19:15,FALSE,NA,"828518405514858496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Charlee_Marie",0,FALSE,FALSE,NA,NA
"245","RT @LaLaLand: Congratulations to #LALALAND director Damien Chazelle on his Directors Guild of America Award! Ì†ºÌæâ https://t.co/fZWtBCf7aY",FALSE,0,NA,2017-02-06 08:17:43,FALSE,NA,"828518018250575872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeoffreyMugford",551,TRUE,FALSE,NA,NA
"246","RT @LaLaLand: Watch #LALALAND director Damien Chazelle work with cameraman Ari Robbins to execute a precision whip pan in this behind-the-s‚Ä¶",FALSE,0,NA,2017-02-06 08:13:39,FALSE,NA,"828516993577914368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janmattc",1351,TRUE,FALSE,NA,NA
"247","RT @soy_el_raul: ""City of stars
Are you shining just for me?"" #lalaland https://t.co/okH6d910EI",FALSE,0,NA,2017-02-06 08:12:22,FALSE,NA,"828516672554283008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","renatamartin99",18,TRUE,FALSE,NA,NA
"248","#LaLaLand with 01st sis...",FALSE,0,NA,2017-02-06 08:10:54,FALSE,NA,"828516304202104833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Omi_Dollah",0,FALSE,FALSE,NA,NA
"249","RT @LaLaLand: Watch #LALALAND director Damien Chazelle work with cameraman Ari Robbins to execute a precision whip pan in this behind-the-s‚Ä¶",FALSE,0,NA,2017-02-06 08:06:17,FALSE,NA,"828515141847179268",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jubbiewong",1351,TRUE,FALSE,NA,NA
"250","""How are you gonna be a revolutionary if you're such a traditionalist?"" -Keith- #lalalandmovie #lalaland #jazz #savejazz",FALSE,0,NA,2017-02-06 08:05:40,FALSE,NA,"828514987811299329",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","indrajaya10037",0,FALSE,FALSE,NA,NA
"251","RT @LaLaLand: RETWEET for the chance to win a signed #LALALAND poster! Ì†ºÌº† Get tickets: https://t.co/uSgmIw12dA  (U.S. Only, Ends 1/30/17 @ 1‚Ä¶",FALSE,0,NA,2017-02-06 08:04:48,FALSE,NA,"828514769254641664",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","Falcon_Hertwinn",3576,TRUE,FALSE,NA,NA
"252","RT @LanaParrillaER: We stumbled on a view, that‚Äôs tailor-made for two, what a shame those two are you and me‚Ä¶ #LALALAND https://t.co/Jqg3Ce‚Ä¶",FALSE,0,NA,2017-02-06 08:03:39,FALSE,NA,"828514478140567552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","waywardwinch",8,TRUE,FALSE,NA,NA
"253","RT @soy_el_raul: ""City of stars
Are you shining just for me?"" #lalaland https://t.co/okH6d910EI",FALSE,0,NA,2017-02-06 08:02:52,FALSE,NA,"828514282983792640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","waywardwinch",18,TRUE,FALSE,NA,NA
"254","RT @Sra_Preciado: Every movie reference in #LaLaLand 
https://t.co/ep9EKmms26",FALSE,0,NA,2017-02-06 08:01:53,FALSE,NA,"828514032340566016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fulgenspa",22,TRUE,FALSE,NA,NA
"255","City of stars, are you shining just for me... Ì†ºÌæ§Ì†ºÌæ∂Ì†ºÌæ∂ #lalaland",FALSE,1,NA,2017-02-06 08:00:47,FALSE,NA,"828513759274627072",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Neochange",0,FALSE,FALSE,NA,NA
"256","Went to see #LaLaLand for the second time last night. It was every bit as mesmerising as the first time round #Love #Musicals #Culture",FALSE,0,NA,2017-02-06 07:58:18,FALSE,NA,"828513132440076289",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","cultureforkicks",0,FALSE,FALSE,NA,NA
"257","#SuperBowl aftermath &amp; favorite movie music moments ala #LaLaLand in Dorking Out Ep33. #Superman &amp; #SingingInTheRain https://t.co/DryVUADzZZ",FALSE,0,NA,2017-02-06 07:57:01,FALSE,NA,"828512811307376640",NA,"<a href=""http://libsyn.com/3/"" rel=""nofollow"">Libsyn On-Publish</a>","dorkingoutshow",0,FALSE,FALSE,NA,NA
"258","RT @vulture: #LaLaLand is clueless about what‚Äôs actually happening in jazz https://t.co/DPQaGw2qXV",FALSE,0,NA,2017-02-06 07:55:48,FALSE,NA,"828512502724038656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","isamaiii",17,TRUE,FALSE,NA,NA
"259","RT @MissLynnieMarie: Oh Los Angeles Ì†ΩÌ≤ã #lovela #lalaland #socalgirl #cityofangels https://t.co/tw8SN9rziP",FALSE,0,NA,2017-02-06 07:55:23,FALSE,NA,"828512399766454272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BojidarChipov",20,TRUE,FALSE,NA,NA
"260","RT @LUCIFERwriters: Who did this? Ì†ΩÌ∏Ç #Lucifer #LaLaLand https://t.co/KcSII3VKKF",FALSE,0,NA,2017-02-06 07:55:17,FALSE,NA,"828512374726524929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CyrusMilani",56,TRUE,FALSE,NA,NA
"261","RT @LaLaLand: RETWEET for the chance to win a signed #LALALAND poster! Ì†ºÌº† Get tickets: https://t.co/uSgmIw12dA  (U.S. Only, Ends 1/30/17 @ 1‚Ä¶",FALSE,0,NA,2017-02-06 07:54:42,FALSE,NA,"828512227846127616",NA,"<a href=""https://lightnovelstranslations.com/re-master-magic/chapter-59-nightfall/"" rel=""nofollow"">testingboty</a>","Gooseyboy1234",3576,TRUE,FALSE,NA,NA
"262","Yes, all we're looking for is love from someone else. A rush. A glance. A touch. A dance #LALALAND",FALSE,0,NA,2017-02-06 07:54:05,FALSE,NA,"828512073177001984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","olgasitasati",0,FALSE,FALSE,NA,NA
"263","RT @LaLaLand: RETWEET for the chance to win a signed #LALALAND poster! Ì†ºÌº† Get tickets: https://t.co/uSgmIw12dA  (U.S. Only, Ends 1/30/17 @ 1‚Ä¶",FALSE,0,NA,2017-02-06 07:52:57,FALSE,NA,"828511786336972800",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","Hauntingpride12",3576,TRUE,FALSE,NA,NA
"264","RT @MovieTickets: Box Office Top 5:

#SplitMovie $14.5M
#Rings $13M
#ADogsPurpose $10.8M
#HiddenFigures $10.1M
#LaLaLand $7.4M

Ì†ºÌæüÌ†ºÌæüÌ†ºÌæü",FALSE,0,NA,2017-02-06 07:52:16,FALSE,NA,"828511614261354496",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","fauxfawns",4,TRUE,FALSE,NA,NA
"265","Maybe #lalaland is overrated but City of Stars is absolutely beautiful.",FALSE,0,NA,2017-02-06 07:51:42,FALSE,NA,"828511472426692609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mangoorita",0,FALSE,FALSE,NA,NA
"266","RT @LaLaLand: RETWEET for the chance to win a signed #LALALAND poster! Ì†ºÌº† Get tickets: https://t.co/uSgmIw12dA  (U.S. Only, Ends 1/30/17 @ 1‚Ä¶",FALSE,0,NA,2017-02-06 07:50:41,FALSE,NA,"828511215173369856",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","ScurvylemonDrun",3576,TRUE,FALSE,NA,NA
"267","The more I listen to the #LaLaLand soundtrack, the more I get giddy over @pasekandpaul's genius. Thank you for such beautiful lyrics.",FALSE,0,NA,2017-02-06 07:48:22,FALSE,NA,"828510630965424128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inlesthannotime",0,FALSE,FALSE,NA,NA
"268","RT @LaLaLand: Here‚Äôs to the fools who dream‚Ä¶ Watch the new #LALALAND teaser trailer starring @RyanGosling &amp; Emma Stone. #Audition
https://t‚Ä¶",FALSE,0,NA,2017-02-06 07:46:55,FALSE,NA,"828510268862894080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NIGHTJUNKIECO",5229,TRUE,FALSE,NA,NA
"269","RT @LaLaLand: RETWEET for the chance to win a signed #LALALAND poster! Ì†ºÌº† Get tickets: https://t.co/uSgmIw12dA  (U.S. Only, Ends 1/30/17 @ 1‚Ä¶",FALSE,0,NA,2017-02-06 07:45:09,FALSE,NA,"828509821238464512",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","avalonia24",3576,TRUE,FALSE,NA,NA
"270","RT @NovoCinemas: ‚ö°Ô∏è  The BEST MOVIE of 2016 is coming to Novo Cinemas in IMAX on February 16! #LaLaLand #NovoNow https://t.co/Dh4i4JOuBC",FALSE,0,NA,2017-02-06 07:41:59,FALSE,NA,"828509027382353920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ATEEKSTER",16,TRUE,FALSE,NA,NA
"271","RT @quentinlechemia: Finally saw #LaLaLand yesterday. Beautiful. This film is as much of a love letter to jazz music as to LA Ì†ΩÌ±å¬†https://t.c‚Ä¶",FALSE,0,NA,2017-02-06 07:38:28,FALSE,NA,"828508139993649153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ToNySeme",1,TRUE,FALSE,NA,NA
"272","RT @LaLaLand: RETWEET for the chance to win a signed #LALALAND poster! Ì†ºÌº† Get tickets: https://t.co/uSgmIw12dA  (U.S. Only, Ends 1/30/17 @ 1‚Ä¶",FALSE,0,NA,2017-02-06 07:37:53,FALSE,NA,"828507994614878208",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","Master_Spoondot",3576,TRUE,FALSE,NA,NA
"273","Finally saw #LaLaLand yesterday. Beautiful. This film is as much of a love letter to jazz music as to LA Ì†ΩÌ±å¬†‚Ä¶ https://t.co/rWXBYYQ049",FALSE,1,NA,2017-02-06 07:37:44,TRUE,NA,"828507956794814464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","quentinlechemia",1,FALSE,FALSE,NA,NA
"274","RT @goslingfanCOM: Ì†ΩÌ≥∑ Ryan Gosling attend the 32nd Santa Barbara International Film Festival #LaLaLand Screening. #SBIFF https://t.co/yhZxTB‚Ä¶",FALSE,0,NA,2017-02-06 07:36:03,FALSE,NA,"828507531915960321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnsonsfilm",8,TRUE,FALSE,NA,NA
"275","Went to see #LaLaLand for the second time last night. It's incredible! From the story to the music, to the raw emotion in the acting",FALSE,0,NA,2017-02-06 07:35:13,FALSE,NA,"828507322116952065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EmberJoy_",0,FALSE,FALSE,NA,NA
"276","Good news for #LaLaLand - if you want an Oscar, best to be an American actor in a film portraying American culture https://t.co/A2vCjsVdJF",FALSE,0,NA,2017-02-06 07:34:24,FALSE,NA,"828507116709277696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RogerHighfield",0,FALSE,FALSE,NA,NA
"277","Here to the heart that aches  https://t.co/ME89iGNfuI via Musitube https://t.co/lCceKQZKRS #lalaland #CityOfStars #magical #dreamer",FALSE,0,NA,2017-02-06 07:33:16,FALSE,NA,"828506833153200128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Torontosky",0,FALSE,FALSE,NA,NA
"278","I'm literally still super fucking depressed over #LaLaLand. Someone hold me. Ì†ΩÌ∏ñ",FALSE,0,NA,2017-02-06 07:27:33,FALSE,NA,"828505392367837186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DragonM1ke",0,FALSE,FALSE,NA,NA
"279","RT @LaLaLand: Congratulations to #LALALAND director Damien Chazelle on his Directors Guild of America Award! Ì†ºÌæâ https://t.co/fZWtBCf7aY",FALSE,0,NA,2017-02-06 07:25:08,FALSE,NA,"828504786894979072",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","filmhuisalleman",551,TRUE,FALSE,NA,NA
"280","RT @NovoCinemas: ‚ö°Ô∏è  The BEST MOVIE of 2016 is coming to Novo Cinemas in IMAX on February 16! #LaLaLand #NovoNow https://t.co/Dh4i4JOuBC",FALSE,0,NA,2017-02-06 07:23:37,FALSE,NA,"828504403778867200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashton__jewel",16,TRUE,FALSE,NA,NA
"281","RT @LaLaLand: Tonight is a lovely night to see #LALALAND. Ì†ºÌºÉ  Experience it in @IMAX and theaters everywhere now: https://t.co/uSgmIw12dA ht‚Ä¶",FALSE,0,NA,2017-02-06 07:20:06,FALSE,NA,"828503519208542210",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","etorres1990",271,TRUE,FALSE,NA,NA
"282","How #LaLaLand Cinematographer Linus Sandgren Taught His Cameras to Dance https://t.co/6wSvosLEIG v√≠a @indiewire",FALSE,0,NA,2017-02-06 07:19:44,FALSE,NA,"828503427374268416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JazzChocolate",0,FALSE,FALSE,NA,NA
"283","RT @RoyaltyPSL: ""There's always a reason to smile, you just have to find it""
#smile #modelkindness #actorslife #lalaland https://t.co/ARmrJ‚Ä¶",FALSE,0,NA,2017-02-06 07:19:31,FALSE,NA,"828503371690758144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","timluca7",1,TRUE,FALSE,NA,NA
"284","RT @LaLaLand: RETWEET for the chance to win a signed #LALALAND poster! Ì†ºÌº† Get tickets: https://t.co/uSgmIw12dA  (U.S. Only, Ends 1/30/17 @ 1‚Ä¶",FALSE,0,NA,2017-02-06 07:18:31,FALSE,NA,"828503119084527616",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","twhseto",3576,TRUE,FALSE,NA,NA
"285","RT @garrettwhyit: No, Jamal. You be trippin'. #LaLaLand https://t.co/yPf5n3Lyqz",FALSE,0,NA,2017-02-06 07:18:07,FALSE,NA,"828503018354073601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mac_Raina",3,TRUE,FALSE,NA,NA
"286","RT @LaLaLand: RETWEET for the chance to win a signed #LALALAND poster! Ì†ºÌº† Get tickets: https://t.co/uSgmIw12dA  (U.S. Only, Ends 1/30/17 @ 1‚Ä¶",FALSE,0,NA,2017-02-06 07:15:35,FALSE,NA,"828502384020226048",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","clashgallery4",3576,TRUE,FALSE,NA,NA
"287","RT @NovoCinemas: ‚ö°Ô∏è  The BEST MOVIE of 2016 is coming to Novo Cinemas in IMAX on February 16! #LaLaLand #NovoNow https://t.co/Dh4i4JOuBC",FALSE,0,NA,2017-02-06 07:13:32,FALSE,NA,"828501866715684864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NlcoleMMonte",16,TRUE,FALSE,NA,NA
"288","RT @LaLaLand: Tonight is a lovely night to see #LALALAND. Ì†ºÌºÉ  Experience it in @IMAX and theaters everywhere now: https://t.co/uSgmIw12dA ht‚Ä¶",FALSE,0,NA,2017-02-06 07:11:57,FALSE,NA,"828501470081380352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IlariaLacerenza",271,TRUE,FALSE,NA,NA
"289","What a day it truly was! Now ready for #LaLaLand...#SweetDreams IG Family! #GoodNight‚Ä¶ https://t.co/utD3ce2w7P",FALSE,0,NA,2017-02-06 07:11:01,FALSE,NA,"828501234663448577",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","bepringle",0,FALSE,FALSE,NA,NA
"290","La La Land was absolutely wonderful. Go see it. #LALALAND",FALSE,1,NA,2017-02-06 07:09:07,FALSE,NA,"828500754918998017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leahneis321",0,FALSE,FALSE,NA,NA
"291","Here's to the ones who dream,
Foolish as they may seem;
Here's to the hearts that ache,
Here's to the mess we make
#LaLaLand #MySong",FALSE,0,NA,2017-02-06 07:07:28,FALSE,NA,"828500341956059136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HanselHernandez",0,FALSE,FALSE,NA,NA
"292","Although it beautifully portrays LA struggle, come on. Who spends the day in Pasadena and goes to watch the sunset on the beach? #LALALAND",FALSE,0,NA,2017-02-06 07:07:10,FALSE,NA,"828500265133240320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jusakae",0,FALSE,FALSE,NA,NA
"293","'Cause morning rolls around and it's another day of sun ‚òÄÔ∏èÌ†ºÌæ∂ #LaLaLand #Lunes ‚úåÌ†ºÌøª",FALSE,3,NA,2017-02-06 07:06:46,FALSE,NA,"828500164675563520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PicoPajaro",0,FALSE,FALSE,NA,NA
"294","Anyone can be a photographer with a camera, a dope wall, and a smile #Melrose #LALALAND  photocreds @samsteinle https://t.co/H3BQrFYlBd",FALSE,4,NA,2017-02-06 07:05:55,FALSE,NA,"828499948840718340",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KatieMichalPull",0,FALSE,FALSE,NA,NA
"295","RT @garrettwhyit: No, Jamal. You be trippin'. #LaLaLand https://t.co/yPf5n3Lyqz",FALSE,0,NA,2017-02-06 07:05:28,FALSE,NA,"828499834713747456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamkyliie",3,TRUE,FALSE,NA,NA
"296","RT @LaLaLand: Love can change your life. Ì†ºÌºÉ  #LALALAND is now nominated for 14 Academy Awards including Best Picture! See it now: https://t.‚Ä¶",FALSE,0,NA,2017-02-06 07:05:09,FALSE,NA,"828499756347318273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janlcc",598,TRUE,FALSE,NA,NA
"297","RT @garrettwhyit: No, Jamal. You be trippin'. #LaLaLand https://t.co/yPf5n3Lyqz",FALSE,0,NA,2017-02-06 07:04:26,FALSE,NA,"828499577221230593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Julie6879",3,TRUE,FALSE,NA,NA
"298","RT @LaLaLand: RETWEET for the chance to win a signed #LALALAND poster! Ì†ºÌº† Get tickets: https://t.co/uSgmIw12dA  (U.S. Only, Ends 1/30/17 @ 1‚Ä¶",FALSE,0,NA,2017-02-06 07:04:04,FALSE,NA,"828499484179042306",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","directtrent",3576,TRUE,FALSE,NA,NA
"299","RT @iNatyAyala: City of stars, are you shining just for me? #LaLaLand",FALSE,0,NA,2017-02-06 07:04:04,FALSE,NA,"828499482325159937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rodrigo_P4",1,TRUE,FALSE,NA,NA
"300","RT @LaLaLand: Watch #LALALAND director Damien Chazelle work with cameraman Ari Robbins to execute a precision whip pan in this behind-the-s‚Ä¶",FALSE,0,NA,2017-02-06 07:04:02,FALSE,NA,"828499475014365186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janlcc",1351,TRUE,FALSE,NA,NA
"301","RT @shit_reviews: LA LA LAND

La La Land is basically The Muppets but without the two old guys booing.

The End.

-

#LALALAND #filmreview‚Ä¶",FALSE,0,NA,2017-02-06 07:03:59,FALSE,NA,"828499464302260225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smartie1uk",15,TRUE,FALSE,NA,NA
"302","I got the @LaLaLand soundtrack playing non-stop, especially the humming version of City Of Stars. #LALALAND",FALSE,0,NA,2017-02-06 07:03:14,FALSE,NA,"828499275357122560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rieserrano",0,FALSE,FALSE,NA,NA
"303","No, Jamal. You be trippin'. #LaLaLand https://t.co/yPf5n3Lyqz",FALSE,15,NA,2017-02-06 07:01:58,FALSE,NA,"828498957156306944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","garrettwhyit",3,FALSE,FALSE,NA,NA
"304","Finally saw #lalaland and I now understand what @doddleoddle has been raving about. Immediately downloaded the soundtrack.",FALSE,0,NA,2017-02-06 06:59:11,FALSE,NA,"828498253331075074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ConnorThiessen",0,FALSE,FALSE,NA,NA
"305","#Lalaland makes me cry, again!!!",FALSE,0,NA,2017-02-06 06:57:07,FALSE,NA,"828497737251508226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lo_era",0,FALSE,FALSE,NA,NA
"306","RT @LaLaLand: RETWEET for the chance to win a signed #LALALAND poster! Ì†ºÌº† Get tickets: https://t.co/uSgmIw12dA  (U.S. Only, Ends 1/30/17 @ 1‚Ä¶",FALSE,0,NA,2017-02-06 06:55:44,FALSE,NA,"828497387186429953",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","pavingstix",3576,TRUE,FALSE,NA,NA
